contrast_d1_a0,contrast_d1_a45,contrast_d1_a90,contrast_d1_a135,contrast_d2_a0,contrast_d2_a45,contrast_d2_a90,contrast_d2_a135,contrast_d3_a0,contrast_d3_a45,contrast_d3_a90,contrast_d3_a135,contrast_d4_a0,contrast_d4_a45,contrast_d4_a90,contrast_d4_a135,contrast_d5_a0,contrast_d5_a45,contrast_d5_a90,contrast_d5_a135,dissimilarity_d1_a0,dissimilarity_d1_a45,dissimilarity_d1_a90,dissimilarity_d1_a135,dissimilarity_d2_a0,dissimilarity_d2_a45,dissimilarity_d2_a90,dissimilarity_d2_a135,dissimilarity_d3_a0,dissimilarity_d3_a45,dissimilarity_d3_a90,dissimilarity_d3_a135,dissimilarity_d4_a0,dissimilarity_d4_a45,dissimilarity_d4_a90,dissimilarity_d4_a135,dissimilarity_d5_a0,dissimilarity_d5_a45,dissimilarity_d5_a90,dissimilarity_d5_a135,homogeneity_d1_a0,homogeneity_d1_a45,homogeneity_d1_a90,homogeneity_d1_a135,homogeneity_d2_a0,homogeneity_d2_a45,homogeneity_d2_a90,homogeneity_d2_a135,homogeneity_d3_a0,homogeneity_d3_a45,homogeneity_d3_a90,homogeneity_d3_a135,homogeneity_d4_a0,homogeneity_d4_a45,homogeneity_d4_a90,homogeneity_d4_a135,homogeneity_d5_a0,homogeneity_d5_a45,homogeneity_d5_a90,homogeneity_d5_a135,energy_d1_a0,energy_d1_a45,energy_d1_a90,energy_d1_a135,energy_d2_a0,energy_d2_a45,energy_d2_a90,energy_d2_a135,energy_d3_a0,energy_d3_a45,energy_d3_a90,energy_d3_a135,energy_d4_a0,energy_d4_a45,energy_d4_a90,energy_d4_a135,energy_d5_a0,energy_d5_a45,energy_d5_a90,energy_d5_a135,correlation_d1_a0,correlation_d1_a45,correlation_d1_a90,correlation_d1_a135,correlation_d2_a0,correlation_d2_a45,correlation_d2_a90,correlation_d2_a135,correlation_d3_a0,correlation_d3_a45,correlation_d3_a90,correlation_d3_a135,correlation_d4_a0,correlation_d4_a45,correlation_d4_a90,correlation_d4_a135,correlation_d5_a0,correlation_d5_a45,correlation_d5_a90,correlation_d5_a135,ASM_d1_a0,ASM_d1_a45,ASM_d1_a90,ASM_d1_a135,ASM_d2_a0,ASM_d2_a45,ASM_d2_a90,ASM_d2_a135,ASM_d3_a0,ASM_d3_a45,ASM_d3_a90,ASM_d3_a135,ASM_d4_a0,ASM_d4_a45,ASM_d4_a90,ASM_d4_a135,ASM_d5_a0,ASM_d5_a45,ASM_d5_a90,ASM_d5_a135,entropy_d1_a0,entropy_d1_a45,entropy_d1_a90,entropy_d1_a135,entropy_d2_a0,entropy_d2_a45,entropy_d2_a90,entropy_d2_a135,entropy_d3_a0,entropy_d3_a45,entropy_d3_a90,entropy_d3_a135,entropy_d4_a0,entropy_d4_a45,entropy_d4_a90,entropy_d4_a135,entropy_d5_a0,entropy_d5_a45,entropy_d5_a90,entropy_d5_a135,Label,Filename
183.98074557086642,287.2004464008908,246.00885826771443,289.9809039618068,250.93942212301428,287.2004464008908,373.75880456349137,289.9809039618068,315.0371249999956,416.1061350465985,466.942999999997,424.250755857888,386.1132812499909,534.9125120000033,559.9233870967632,538.0993280000008,452.7574949186928,665.3230359001163,654.1952489837275,656.8748699271761,9.28598671259833,10.276272552545056,9.17027559055105,10.068944137888248,10.020647321428463,10.276272552545056,11.114831349206181,10.068944137888248,10.790624999999842,11.716364323507145,12.281999999999742,11.823822121441166,11.649949596774064,13.182335999999804,13.343371975806212,13.236863999999764,12.375635162601402,14.675403225806164,14.502921747967054,14.522112382934761,0.11432337642477985,0.11293670512861553,0.12428488985964199,0.11795902417369888,0.11494762014269644,0.11293670512861553,0.11303582718485126,0.11795902417369888,0.1131206027490808,0.10953139850632203,0.1066313210716891,0.10483413615392366,0.10708480993955762,0.10457482952593496,0.10515769007731988,0.09889895581122175,0.10575631772008337,0.09927775440002413,0.09722785578581128,0.094014364422711,0.022354267594802,0.02227246048931259,0.02297096382099667,0.02248259059506907,0.022466194812674468,0.02227246048931259,0.022106045161542964,0.02248259059506907,0.02228727565787241,0.022130905303415594,0.021862362420950143,0.02199802247047035,0.02212311929505882,0.02165839809404145,0.02169631466449619,0.021539542056412734,0.021950221534379817,0.02119294362310205,0.02142946748889836,0.021369734666499305,0.9544584158158789,0.9292892269108585,0.9391230825498982,0.9286055399141075,0.9382005420010517,0.9292892269108585,0.9080049250488151,0.9286055399141075,0.922804741631174,0.8986150036309855,0.8856839994921176,0.8966330579056153,0.9058636767709435,0.8710080021987607,0.863654236338038,0.8702481853142612,0.8901983973597007,0.8411982470069703,0.8415475795734851,0.8432392015295129,0.0004997132797000147,0.0004960624962479905,0.0005276651788655379,0.0005054668798654882,0.0005047299093610412,0.0004960624962479905,0.0004886772326841771,0.0005054668798654882,0.0004967226562499922,0.0004897769695487485,0.000477962890624973,0.00048391299261131836,0.000489432407343404,0.00046908620799997837,0.00047073007002083233,0.0004639518719999729,0.0004818122254083514,0.00044914085941198195,0.0004592220768577518,0.0004566655597165822,11.85452370410806,11.892554197665438,11.796329885326697,11.868204721132251,11.883642908586443,11.892554197665438,11.935139322344044,11.868204721132251,11.921348879522098,11.962804624122379,12.00170604384861,11.965491906051328,11.96277250171747,12.039957968406688,12.054004264806135,12.05691763997471,12.000524692070975,12.125988686075829,12.125023947079415,12.098629166877476,Light,light (296).png
304.41769192913665,429.060264120519,266.30413385826716,306.949407898808,481.94965277778715,429.060264120519,445.0569816468289,306.949407898808,604.7081874999994,613.3083270345135,570.9479999999988,462.2214033761643,695.2275705644887,751.204992000011,680.9807207661052,612.2336000000158,784.0543064024228,919.0827263267355,792.557990345512,759.8750650364223,8.708538385826532,10.298158596316886,8.366633858267459,9.012648025295771,10.964409722222396,10.298158596316886,10.727492559523931,9.012648025295771,12.563062499999722,12.902935248173343,12.431874999999746,11.0178256487781,13.922757056451031,15.006335999999969,13.86920362903179,12.916224000000021,15.178290142275632,17.12786160249725,15.218686483739068,14.619471904266186,0.1533773514263585,0.14812608208873804,0.15791001541395291,0.146017044089494,0.143555790331132,0.14812608208873804,0.1455892990487236,0.146017044089494,0.13956400520655848,0.1357521126561595,0.13396913464120647,0.14195755427354523,0.13510241453903915,0.12882079665716256,0.12804730212919996,0.13081089027492498,0.1278099273156809,0.11948820348184698,0.12504445126381625,0.12368036557261938,0.032521241421302215,0.03193147839473014,0.03244858040008718,0.03211642330419751,0.03178648414932116,0.03193147839473014,0.03170464861073138,0.03211642330419751,0.03137755218703291,0.031152181734697335,0.031136481316134515,0.03147643748778383,0.0310558755934817,0.030232701764811246,0.030437436434594078,0.03076053991723854,0.03062537770179535,0.029524206922307488,0.0299447676303063,0.029936611176330778,0.9422695283646062,0.9190710913328208,0.9495438615190515,0.9421037747018175,0.9090296079527423,0.9190710913328208,0.9161351988287494,0.9421037747018175,0.8863870479747634,0.8854741977515083,0.8930057052395827,0.913690240526002,0.869995416296696,0.8611147831485553,0.8730717700057665,0.8868194030968305,0.8540829139266163,0.831735635741898,0.8530717020081101,0.8609097218699003,0.001057631143582623,0.0010196193124731175,0.0010529103699809222,0.0010314646458544012,0.0010103805745750455,0.0010196193124731175,0.001005184743529951,0.0010314646458544012,0.000984550781249974,0.0009704584268316103,0.0009694804687499938,0.0009907661169223632,0.0009644674088778124,0.0009140162560000211,0.000926437536709955,0.0009462108160000254,0.0009379137593776238,0.0008716787943912294,0.0008966891084330401,0.0008962006887228128,11.173657346589994,11.274541106790554,11.178631231246614,11.22029541852963,11.300841476925715,11.274541106790554,11.31353788809101,11.22029541852963,11.384695910677857,11.427607945458293,11.416228455216082,11.348102042785845,11.45434236056844,11.559907775379754,11.506280233742935,11.462560339474487,11.523629544303391,11.655736001507794,11.578768663662181,11.563723651014135,Light,light (203).png
210.53537155511904,255.3097526195018,243.5394931102363,339.0575361150678,379.8154141865095,255.3097526195018,419.10980902778175,339.0575361150678,539.0749375000025,436.58648274124255,602.8583750000007,622.0414462081056,699.6658266128874,633.1877760000158,789.934601814492,942.0516480000111,873.4044715447014,840.7524063475518,997.9656377032401,1268.0700442247628,7.033403051180962,7.811705623411196,7.413508858267558,8.81561163122311,9.298797123015955,7.811705623411196,9.88572668650811,8.81561163122311,11.137812499999841,10.149848828420248,11.969624999999814,12.06374401612491,12.791204637096664,12.304192000000254,13.93359374999971,15.129791999999972,14.384273373983472,14.345928720083036,15.81561229674748,17.80950832466175,0.1904015124084604,0.17989111053222392,0.1973863245514569,0.1786685351594632,0.1758224408854728,0.17989111053222392,0.1742270482162473,0.1786685351594632,0.1671055926882266,0.16840235289664376,0.16666554896258629,0.16249836441861498,0.16198903639210863,0.16159024030191083,0.1576686631505538,0.1550104716783224,0.15685354263773751,0.15606710944872737,0.15483168260425073,0.15034475175727177,0.033433200683170065,0.03281610981795252,0.03378634509054252,0.032703140705096535,0.03238590187217072,0.03281610981795252,0.032326671363919875,0.032703140705096535,0.031966076989912016,0.03172884282319338,0.03163315112346511,0.03170010089790943,0.03150730802325949,0.031020794058180264,0.031202965628609334,0.030695790460583232,0.031107116784568237,0.030458646402978806,0.03060070110791412,0.03027918610344051,0.9628550958738452,0.9552066823097156,0.9570583380102184,0.9405134802122364,0.9333228380525912,0.9552066823097156,0.9265107163291985,0.9405134802122364,0.9058420532227477,0.9242003704935514,0.8948847865250679,0.8920005770240641,0.8784040136986713,0.8912198268267355,0.8630468679925944,0.8381554593926255,0.8489678128571857,0.8570682545070648,0.8279632448903566,0.7844202285091368,0.0011177789079211235,0.0010768970635839199,0.0011415171145772265,0.0010694954119773417,0.0010488466400738708,0.0010768970635839199,0.0010450136814708774,0.0010694954119773417,0.0010218300781249827,0.0010067194668989103,0.0010006562499999822,0.0010048963969376383,0.0009927104588725517,0.000962289664000032,0.0009736250640201754,0.0009422315520000326,0.000967652714648767,0.0009277291407016936,0.0009364029082958965,0.0009168291110867848,10.875412868666547,10.944023904809335,10.871515099695436,10.98127988331239,11.022657947412302,10.944023904809335,11.040909589239812,10.98127988331239,11.110457947958984,11.085934886332726,11.142180130946747,11.145278595700061,11.17112739035196,11.196810010004427,11.207305906675558,11.261328650182056,11.232339331409316,11.277828427878436,11.266650003456,11.33913293939408,Light,light (59).png
186.59018208661354,304.6773513547006,260.0068897637801,297.10112220224096,304.24801587301727,304.6773513547006,448.40873015873495,297.10112220224096,416.5964375000037,525.8875031494078,634.5931875000026,524.0823255228017,541.6786794354663,751.3024640000086,834.4877772177147,781.0331520000129,662.8769054877914,1015.7815426638858,1054.5961001016124,1065.4650754422385,7.070866141732139,8.79837559675107,8.031003937007645,8.74759749519486,8.987847222222268,8.79837559675107,10.79154265873025,8.74759749519486,10.54656249999996,11.837616528092699,13.063437499999896,11.840702947845777,12.058089717741662,14.399039999999955,15.176663306451305,14.728768000000258,13.50736788617849,16.949856919874954,17.19988567073094,17.4414021852235,0.18204075839964817,0.16666655760132504,0.1794745756221088,0.16330947976450033,0.16537711260614632,0.16666655760132504,0.1571329034513566,0.16330947976450033,0.15456003125350953,0.15010339296664396,0.14953879711225332,0.15240503673710343,0.15105383164499808,0.1432478258406377,0.14504253116108187,0.1446478901579465,0.1416048323035763,0.13697176203429523,0.14329347840542814,0.13728417429353204,0.03779515744488731,0.03726620075984795,0.03814569165102748,0.0373822702591869,0.03693768994817638,0.03726620075984795,0.036650377276609795,0.0373822702591869,0.036294288677765574,0.03596441815295123,0.03595915108668406,0.03624335011877188,0.035789257378915744,0.03523189827414967,0.035579208766739354,0.03557712163736739,0.035438487394007866,0.03438717317802804,0.03504451735336979,0.03497774538361731,0.9600593272140987,0.9351585119113188,0.9443771236555385,0.9367711435889011,0.9352186945554019,0.9351585119113188,0.9046303393137777,0.9367711435889011,0.9117611476112609,0.8893108112419376,0.8658148694843938,0.8896933226048975,0.8858710392944316,0.8435820114429898,0.8245724978320798,0.8373988532747785,0.8610627841793257,0.7908088449313602,0.7795756741230614,0.7805899793391538,0.0014284739262838205,0.001388769719073292,0.0014550937915352676,0.0013974341297308898,0.0013643929387076104,0.001388769719073292,0.0013432501545178356,0.0013974341297308898,0.0013172753906249821,0.0012934393730803283,0.001293060546874971,0.0013135804278318816,0.001280870943734275,0.0012412866560000306,0.0012658800964672225,0.001265731584000035,0.0012558863887752543,0.0011824776791756907,0.0012281181965306362,0.0012234426721211618,10.736942543806075,10.848244022979337,10.76888432017729,10.83984716588009,10.882870529800655,10.848244022979337,10.939597452820552,10.83984716588009,10.968072217007286,11.022338669842316,11.048493567524286,11.01005653296364,11.036759992636735,11.141631242616935,11.121759282851533,11.118197668879473,11.095051693871296,11.236286916770137,11.19801895845187,11.198561397896137,Light,light (52).png
361.1480068897731,469.46903093805344,301.5709891732331,394.35476470951966,565.9924355158828,469.46903093805344,512.574776785724,394.35476470951966,725.5769375000109,702.4814184933172,644.6156875000086,618.5733812043306,860.4579763104284,891.3582080000317,764.5141759072134,810.9864960000291,1004.1412601625532,1097.3784469302557,912.1908028454895,983.8046305931065,9.307578740157323,10.957653915307475,8.900221456692792,10.032488064975869,11.972842261904935,10.957653915307475,11.441592261905015,10.032488064975869,13.944437499999955,13.732237339380125,13.08331249999993,12.787918871252248,15.577305947579877,16.089728000000502,14.475743447579896,14.955776000000403,17.247332317071844,18.281022372528184,15.952235772356577,16.952783558792493,0.1589592229920391,0.14669998663142597,0.1591195613289089,0.14762555970092486,0.139731970583001,0.14669998663142597,0.1451305323633735,0.14762555970092486,0.13288183732844874,0.13486613807550224,0.13830332379744267,0.13830434646570944,0.1316888531935637,0.12664287219747658,0.13180984107766003,0.1311847485186636,0.12550730213242134,0.12263173630320444,0.13106815709794414,0.1252464954356234,0.02841045400944302,0.02753192979116376,0.02833586567544704,0.02799386273136024,0.02765863519553165,0.02753192979116376,0.027765145749071463,0.02799386273136024,0.027009763859575587,0.02690851612873105,0.027253296818917718,0.027185173913654288,0.02679420088371753,0.026264339930789242,0.026874894126547602,0.026703151574300175,0.026400004611147037,0.02576636768516777,0.026433526209862907,0.026001394947724226,0.9495655739435063,0.9347478823133558,0.9579183989621591,0.9451876036805097,0.9212664759659792,0.9347478823133558,0.9288241163889159,0.9451876036805097,0.8994692200467256,0.903205192511481,0.9109495042241427,0.9147642953001399,0.8812613828976309,0.8782771810848271,0.8949245785851063,0.8892462334116673,0.8619845709683185,0.8514733152657457,0.8752723631102501,0.8668318397025468,0.0008071538970226771,0.0007580071580255705,0.0008029212835769777,0.0007836563506222399,0.0007650001008795022,0.0007580071580255705,0.0007709033184671812,0.0007836563506222399,0.0007295273437500356,0.0007240682402501791,0.0007427421875000306,0.0007390336807156295,0.0007179292009970093,0.0006898155520000503,0.0007222599343131427,0.00071305830400005,0.0006969602434685849,0.000663905703687258,0.0006987313078875093,0.0006760725392275389,11.41625688363941,11.524242486968209,11.408966511824431,11.476010360644823,11.555859161031954,11.524242486968209,11.533818339934918,11.476010360644823,11.664806356618708,11.658866849144719,11.61038295554886,11.607629247113533,11.738595643824585,11.76983488359894,11.67036677211158,11.705125192162688,11.809555352966388,11.86960957623817,11.738788459053179,11.803072440317063,Light,light (207).png
247.23880413385848,377.64517329033873,312.29041584645955,338.95405790810906,358.41573660714977,377.64517329033873,486.13516865080203,338.95405790810906,427.04325000000443,547.7627236079531,642.4588125000001,512.9554673721335,515.7188130039995,760.2683520000085,796.214591733828,682.7299200000106,582.1328124999756,956.7672346513979,937.7132876015933,849.2877861602456,8.084276574802848,9.883501767003363,8.843565452755595,9.305598611197036,9.872085813492188,9.883501767003363,11.299603174603352,9.305598611197036,10.958874999999894,12.306437389770636,13.270812499999725,11.850025195263314,12.2242313508058,14.636352000000016,15.030997983870128,14.083904000000405,13.23850355690948,16.790777835587694,16.665015243901106,16.111407388137003,0.17144740853220763,0.1580130434087577,0.16979775449470266,0.16180551976248814,0.1540331240815976,0.1580130434087577,0.14935445442285675,0.16180551976248814,0.14745909088420994,0.14066371591382237,0.14033525851441755,0.14124779985736527,0.13828597263834852,0.13479412946661629,0.13767189515385075,0.13629742347586069,0.13658281430516278,0.12662627988521277,0.13143170091141923,0.13023549751631908,0.02704437561392968,0.026671009230399622,0.027268655102956126,0.026916445381535918,0.026364558305888235,0.026671009230399622,0.026475404026139158,0.026916445381535918,0.026134418158818958,0.025900390597875213,0.02589763502716032,0.026059518797445776,0.025526820571855017,0.025203367394061083,0.02555697043162621,0.025312991131038468,0.025141449593824576,0.024666857623492872,0.02532399744664881,0.02483612232192827,0.9521777500750493,0.9273371049056099,0.9396236921353944,0.9347819480549182,0.9310109040402248,0.9273371049056099,0.9065079704350216,0.9347819480549182,0.9182042947101617,0.8956597144317211,0.8771050779089475,0.9022891752026201,0.901701813739551,0.8566377410415598,0.8485140018762065,0.8712567154446361,0.8895917705577041,0.8213976616812627,0.8225457549337772,0.841448819750261,0.0007313982523473145,0.0007113427333680618,0.0007435795511239752,0.0007244950319772063,0.0006950899346645803,0.0007113427333680618,0.0007009470183473055,0.0007244950319772063,0.0006830078125000061,0.0006708302331225028,0.0006706875000000011,0.0006790985199544298,0.0006516185685076805,0.0006352097280000213,0.0006531587376430163,0.0006407475200000321,0.000632092487678822,0.0006084538650176684,0.0006413048466778755,0.0006168329719897838,11.538229023401664,11.643915353810513,11.54860232781214,11.59191484224816,11.660296573483347,11.643915353810513,11.710739909290156,11.59191484224816,11.73689641101976,11.787882756397096,11.80686537316865,11.765185426455645,11.82972890966158,11.908403463657173,11.89838585639091,11.89940309533598,11.90504914696755,12.008648118802144,11.969568243453836,12.006530967359915,Light,light (248).png
244.74329478346706,429.83948167895625,392.9315944881956,457.9138818277566,401.8890749007976,429.83948167895625,683.9480406746146,457.9138818277566,559.5985625000042,722.8384983622997,926.1951249999979,793.2252456538127,713.9984879031914,968.4773120000216,1117.2606476814026,1101.8990080000215,878.7197027438705,1208.1451612903122,1295.2250381097267,1373.259950572294,8.172305610236023,10.17056234112443,9.406249999999702,10.642879285758347,10.412760416666847,10.17056234112443,12.9253472222225,10.642879285758347,12.249187499999888,13.646258503401345,15.587874999999682,14.372763920382866,13.90133568548323,16.305024000000238,17.57806199596709,17.449600000000398,15.516450711381149,18.778616024973793,19.213351117885153,19.884690426638603,0.16754679854015633,0.1563836055740952,0.16863000843425777,0.15159683778856087,0.14839049849873906,0.1563836055740952,0.1453907224287125,0.15159683778856087,0.14204011856198936,0.13793383311711413,0.13967105173778271,0.1386418200148713,0.1369626942677682,0.13709434321871328,0.13564954439698979,0.13017187584191275,0.13216574173083212,0.1281560926904977,0.13464120517639722,0.12654974676156674,0.029711055545806837,0.029261496970205723,0.030444112004437345,0.029323436965204997,0.028933107239494247,0.029261496970205723,0.029000827551967253,0.029323436965204997,0.028668737055807202,0.028265650889063246,0.02834466302278095,0.028426402977419905,0.028235157063820106,0.027810964168831557,0.02788570852149048,0.02772083000200443,0.02789488512134642,0.026891596459358662,0.027342034785867754,0.027193624261569953,0.9609781108757872,0.9318234612012306,0.9373445829122646,0.927370394054507,0.9362580545554479,0.9318234612012306,0.8915127976850109,0.927370394054507,0.9117149031883371,0.8865388582019621,0.8538648840702873,0.8754916764795079,0.887954010007963,0.8495656328947636,0.8246398890259042,0.8288426190721294,0.862833005941839,0.8142704325423044,0.7977753116063233,0.7888903518511786,0.0008827468216460191,0.0008562352049373586,0.0009268439557387261,0.0008598639554523508,0.0008371246945320745,0.0008562352049373586,0.000841047998698943,0.0008598639554523508,0.000821896484375013,0.0007989470201824018,0.0008034199218750057,0.0008080603862346673,0.0007972240944185905,0.0007734497280000327,0.0007776127397455269,0.000768444416000029,0.0007781246159331139,0.0007231579601329913,0.0007475868662316024,0.0007394932004794459,11.35912972449845,11.452280868855688,11.3406681969898,11.452507777158184,11.482572178093912,11.452280868855688,11.532182727012442,11.452507777158184,11.559495688809815,11.609445314619068,11.640815177240528,11.611964266402996,11.629736913222894,11.710458593865242,11.704947546357323,11.707245465250908,11.688341644210764,11.811445469086756,11.773495713771284,11.798387950847435,Light,light (87).png
265.6698449803202,448.99603199205677,249.33956692913688,281.452538905071,514.7601686508073,448.99603199205677,497.2779637896959,281.452538905071,708.0647499999991,807.278659611964,696.8634374999926,481.22493071300494,881.3713457660523,1049.1077120000468,864.5778729838008,644.9945600000133,1044.2322789633542,1202.2311394380617,1005.3838922763689,798.827328303847,10.020238681102068,11.872465744931267,9.291953740157211,10.5216690433379,12.958085317460604,11.872465744931267,12.630890376984429,10.5216690433379,15.202874999999489,15.708112874778507,14.92968749999952,13.177941546988306,17.180695564514885,18.588160000000478,16.885206653224703,15.187456000000438,18.955856199185046,20.83779916753348,18.44181910568932,16.994601977106846,0.11778450498094917,0.11411919051147988,0.1326256499075146,0.11400169613393012,0.10653338368283503,0.11411919051147988,0.1080747292867598,0.11400169613393012,0.09853754307052648,0.1002857686450333,0.10095122978811137,0.10253162042646806,0.0968865849792311,0.089214066521161,0.09222928058760145,0.09681161222227962,0.0870905026500738,0.08349345146326427,0.08661685119244968,0.08619816149576398,0.019734142666529463,0.019642643236901097,0.020534515081716023,0.01955388962372577,0.01953661309902106,0.019642643236901097,0.0194378732069515,0.01955388962372577,0.019136179330654857,0.01896602626458976,0.01907156546733853,0.019045977618801634,0.018860002123596266,0.018347584473167308,0.018666532881666052,0.018716963856352336,0.01856832441975366,0.017983775666037486,0.018443299924426126,0.01838202391453466,0.9531078921506954,0.9210406981385383,0.9560000355688035,0.950504117294422,0.9094667477934831,0.9210406981385383,0.9125723283615638,0.950504117294422,0.8759138966578034,0.8590505642715206,0.8779401248666503,0.9159788283767925,0.8460970643757753,0.8181313141281096,0.8491571086895037,0.8881881346554409,0.8183298534210844,0.7930993862684926,0.825263911636058,0.8625290598347822,0.00038943638678293863,0.0003858334333321764,0.00042166630964122283,0.0003823545994168503,0.0003816792513808413,0.0003858334333321764,0.0003778309148095229,0.0003823545994168503,0.0003661933593749822,0.0003597101522691086,0.0003637246093749796,0.00036274926345589273,0.0003556996801020557,0.0003366338560000101,0.0003484394498223199,0.00035032473599999966,0.00034478267175722013,0.00032341618720636205,0.0003401553121023368,0.0003378988031945241,12.253776860355297,12.322299985920948,12.157651817945133,12.294973959852095,12.388997727381295,12.322299985920948,12.378445282002435,12.294973959852095,12.497517462587309,12.503509355789406,12.491962605464337,12.443732428445724,12.57761618700431,12.637508598671783,12.580371982441076,12.536850310958748,12.637916257260438,12.723522051587748,12.639504100901858,12.613612964513036,Light,light (263).png
158.09461122047472,230.21867443734638,199.33802903543705,281.6594333188607,313.1193576388962,230.21867443734638,393.5675223214353,281.6594333188607,463.6706875000103,443.8570168808215,592.6630000000102,561.2539052658034,620.0055443547966,686.7404800000376,810.7718623991344,864.9384320000491,782.8462271341007,958.4295005202679,1038.2623221544138,1201.2142299687455,6.672244094488137,8.101866203732241,7.349224901574679,8.65267530535041,8.986669146825683,8.101866203732241,10.31541418650824,8.65267530535041,10.89143750000003,11.121945074325996,12.755624999999988,12.219261778785505,12.617691532257224,14.02752000000062,15.100239415321562,15.440192000000685,14.284235264226586,16.764047866804855,17.232215447153308,18.48465140478614,0.1844465728475822,0.16767350421636787,0.18564983957949102,0.16671873534118017,0.1627392981098405,0.16767350421636787,0.15729463477370648,0.16671873534118017,0.15295689824771855,0.1529925468584842,0.14826985667870218,0.1513977919943191,0.14779944033830217,0.13750339085130617,0.13892476732153095,0.14028987091833917,0.13989185425427358,0.13176425197631558,0.13494869641211674,0.12946093100362288,0.03100506599658362,0.03051747881562799,0.03155688922862726,0.03037126559186133,0.029953500354458658,0.03051747881562799,0.029977491948496884,0.03037126559186133,0.02953348205850504,0.02962985324745941,0.029464955349534163,0.029403395807311366,0.029255927636715487,0.028564082621363486,0.029007866570339446,0.02867778513065618,0.028901852654371844,0.028086624024202332,0.028548492293640468,0.027920287526916332,0.9825434016507246,0.9747032867718078,0.9779937551474517,0.9690509278909458,0.9655871288227051,0.9747032867718078,0.9567652328272875,0.9690509278909458,0.9492819151548877,0.9516891810647249,0.935215667778212,0.9389119043687673,0.9324939337939815,0.9259590803273319,0.9118059161092876,0.9067488481900313,0.9151599465064605,0.8976129540475812,0.8876051622365221,0.8716823078257114,0.0009613141174525058,0.0009313165132623032,0.000995837257787851,0.0009224137736513798,0.000897212183484555,0.0009313165132623032,0.0008986500235221954,0.0009224137736513798,0.0008722265625000391,0.0008779282034659808,0.000868183593750042,0.0008645596850014157,0.0008559093018847331,0.0008159068160000796,0.0008414563229626168,0.0008224153600000847,0.0008353170868550207,0.0007888584490768996,0.0008150164122400492,0.0007795424555856797,11.14111483310316,11.264861850000088,11.175222506774892,11.293569286910751,11.31807729840771,11.264861850000088,11.376758610663572,11.293569286910751,11.423046235406517,11.440051336379636,11.473129397436908,11.470426917380511,11.49272788989095,11.570805842818746,11.56399480575407,11.585153502338766,11.564162486455903,11.656064441958927,11.630373990025733,11.697546751049732,Light,light (102).png
272.4109251968581,405.1996403992726,237.12985974410032,294.26839853678774,504.98648313493777,405.1996403992726,406.1872519841403,294.26839853678774,726.2258125000094,719.3833459309462,549.3568125000044,499.2658730158595,957.585496471695,1052.041024000059,708.9038558467173,714.2405760000399,1196.007876016183,1381.8207596253462,887.4730055893755,971.2074661810293,8.809547244094412,10.754107508214755,8.368909940944803,9.576601153201992,12.116443452381372,10.754107508214755,11.042162698413106,9.576601153201992,14.81981249999979,14.733938019651493,13.019812499999869,12.49389014865129,17.342804939515,18.3058560000006,14.936869959676494,15.12684800000062,19.65307418699007,21.50468262226787,16.88039888211213,17.77198231009315,0.15418912532642468,0.13818209851072077,0.15886221810757234,0.14381819278888475,0.1290368819178795,0.13818209851072077,0.1328518555966343,0.14381819278888475,0.12106793173995,0.11987338610042593,0.12319236968208484,0.1256547293292829,0.1142888980035473,0.10966030565221971,0.11331095868187539,0.11537081735481805,0.10997069280924794,0.10444131332219096,0.10867529198055258,0.11075933845933107,0.021712793484455973,0.020962781965930218,0.0218749688615231,0.021120804301723202,0.020711367343016634,0.020962781965930218,0.02081607210207999,0.021120804301723202,0.02017593515490662,0.02016919775607888,0.02039502466902151,0.020349806062254228,0.019824957354144638,0.01962959398459438,0.020053897443625308,0.019728616373177937,0.019477341700285714,0.019045680027881068,0.019802104552401344,0.019360382183240373,0.9668947014592439,0.9509631655652303,0.9711811090738797,0.9643881337696684,0.9388875977027143,0.9509631655652303,0.9508439463066686,0.9643881337696684,0.9124774685977579,0.9136612610609252,0.9338047212075496,0.9400804660919481,0.8850808885891438,0.8747760949819151,0.9149415009666299,0.9149856778939464,0.8570672508744339,0.8368601522717825,0.8939662210218394,0.8853419273117399,0.0004714454008986338,0.0004394382277511291,0.00047851426269260533,0.0004460883743516894,0.00042896073721737584,0.0004394382277511291,0.00043330885775899294,0.0004460883743516894,0.00040706835937499684,0.0004067965381238174,0.000415957031249996,0.0004141146067713589,0.0003930289340936536,0.00038532096000002384,0.0004021588026794416,0.0003892183040000246,0.0003793668397096888,0.0003627379277244278,0.0003921233447042341,0.0003748243982811313,11.966521962826096,12.1049527127293,11.930924660824818,12.053241895648815,12.174409698103947,12.1049527127293,12.126352827558595,12.053241895648815,12.290123220316268,12.286097918131293,12.23146150724557,12.215259409580016,12.380260102372805,12.40697821054338,12.298749650723128,12.334568149339193,12.452061062282558,12.505458478992963,12.363489285102169,12.420148331754463,Light,light (151).png
